Word,Count,pos,freq
elinde,el,Noun,13598
dürüst,dürüst,Adj,13580
sıra,sır,Noun,13546
İyiyim,iyi,Verb,13514
joe,Joe,Noun,13511
kusura,kusur,Noun,13504
yapan,Unk,Unk,13492
kalan,kalmak,Adj,13486
affedersin,affetmek,Verb,13474
eğlenceli,eğlence,Adj,13447
kayıp,kayıp,Adj,13433
gerekiyordu,gerekmek,Verb,13428
dolayı,dolayı,Postp,13406
yaptığın,yapmak,Adj,13388
onlarla,o,Pron,13321
defa,defa,Noun,13312
çocukları,çocuk,Noun,13312
olma,olmak,Verb,13300
takım,tak,Noun,13287
sert,sert,Adv,13267
teklif,teklif,Noun,13266
'de,de,Conj,13254
seviyor,sevmek,Verb,13252
bekleyin,beklemek,Verb,13234
teslim,teslim,Interj,13232
babamın,baba,Noun,13226
çalışıyorsun,çalışmak,Verb,13208
soğuk,soğuk,Adv,13191
katil,katil,Adj,13186
yaşıyor,yaşamak,Verb,13177
iyisi,iyi,Noun,13155
sebebi,sebep,Noun,13108
çoğu,çoğu,Det,13101
söyleyeyim,Unk,Unk,13066
istemiyor,istemek,Verb,13056
gitsin,gitmek,Verb,13053
james,James,Noun,13050
baksana,bakmak,Verb,13048
şeyden,şey,Noun,13037
gurur,gurur,Noun,13030
tanıyor,tanımak,Verb,13000
geldiniz,gelmek,Verb,12995
arkadaşı,arkadaş,Noun,12992
mike,Mike,Noun,12936
alır,Unk,Unk,12923
siyah,siyah,Adj,12865
göster,göstermek,Verb,12845
edebilir,Unk,Unk,12842
canına,Can,Noun,12836
şehir,şehir,Noun,12832
kapı,kap,Noun,12787
patron,patron,Noun,12769
istiyoruz,istemek,Verb,12761
tarafa,taraf,Noun,12753
anlaşma,anlaşmak,Verb,12739
geldiğini,gelmek,Noun,12735
dinleyin,dinlemek,Verb,12733
eskiden,eskiden,Adv,12698
görmedim,görmek,Verb,12682
yarım,yarım,Adj,12660
fikrim,fikir,Noun,12628
ın,In,Noun,12626
duyuyor,duymak,Verb,12617
altına,alt,Noun,12612
olmasın,olmak,Verb,12550
demektir,demek,Verb,12541
arabayı,araba,Noun,12520
yo,yo,Interj,12520
günler,günlemek,Verb,12493
sene,se,Noun,12486
süper,süper,Adj,12479
niçin,niçin,Adv,12473
orası,ora,Noun,12472
salak,salak,Adj,12463
adama,ada,Noun,12448
yola,yolmak,Verb,12444
çocuğun,çocuk,Noun,12421
kendim,kendi,Pron,12412
davet,davet,Noun,12407
zorundayım,zor,Verb,12392
düşünüyordum,düşünmek,Verb,12386
yapmış,yapmak,Adj,12371
kendime,kendi,Pron,12317
hale,hâl,Noun,12291
kalmak,kalmak,Noun,12284
gelmek,gelmek,Noun,12271
yaptığım,yapmak,Adj,12265
öğrenmek,öğrenmek,Noun,12265
müzik,müzik,Noun,12259
sona,son,Noun,12250
kalp,kalp,Adj,12243
okul,okul,Noun,12243
aşık,âşık,Interj,12236
kalın,kalın,Adj,12233
istemedim,istemek,Verb,12204
çoktan,çok,Noun,12179
ağır,ağır,Adv,12176
arka,arka,Adj,12162
noel,Noel,Noun,12157
iç,iç,Adj,12152
iyilik,iyi,Noun,12149
serbest,serbest,Adj,12139
hepiniz,hep,Pron,12131
taraftan,taraf,Noun,12118
şef,şef,Noun,12100
görmeye,görmek,Verb,12066
istemem,istemek,Verb,12059
ellerini,el,Noun,12056
hoşuma,hoş,Noun,12051
bul,bulmak,Verb,12025
çeşit,çeşit,Adj,12016
sekiz,sekiz,Num,11998
bakayım,bakmak,Verb,11948
herkese,herkes,Pron,11946
olayı,olay,Noun,11940
ilginç,ilginç,Adj,11934
aferin,aferin,Interj,11934
sahibi,sahip,Noun,11927
dan,dan,Dup,11922
günün,Gü,Noun,11921
verici,verici,Noun,11916
hatırlıyorum,hatırlamak,Verb,11900
vereceğim,verecek,Noun,11897
konuş,konuşmak,Verb,11883
mavi,mavi,Adj,11861
kitap,Kitap,Noun,11843
kavga,kavga,Noun,11824
getirdim,getirmek,Verb,11807
istiyorsunuz,istemek,Verb,11789
çekilin,çekilmek,Verb,11782
gider,gitmek,Verb,11766
telefonu,telefon,Noun,11738
bira,bira,Noun,11704
şimdiye,şimdi,Noun,11704
anlamına,anlam,Noun,11679
birileri,biri,Pron,11608
gitmeliyim,gitmek,Verb,11601
İş,iş,Noun,11584
resmi,resmî,Adj,11579
görev,görev,Noun,11575
baylar,bay,Noun,11560
nedeni,neden,Noun,11559
güneş,Güneş,Noun,11556
güven,güvenmek,Verb,11554
duymak,duymak,Noun,11550
herkesi,herkes,Pron,11541
isim,is,Noun,11536
paul,Paul,Noun,11525
dünyada,dünyada,Adv,11506
sigara,sigar,Noun,11505
dedektif,dedektif,Noun,11504
oldun,olmak,Verb,11494
la,la,Noun,11476
düşünmüştüm,düşünmek,Verb,11470
severim,sevmek,Verb,11443
üçüncü,üçüncü,Num,11442
gidecek,gitmek,Adj,11414
kral,kral,Adj,11386
olanlar,Unk,Unk,11372
aptalca,aptal,Adv,11360
zengin,zengin,Adj,11352
jimmy,Jimmy,Noun,11328
ifade,ifade,Noun,11327
elini,el,Noun,11324
cehenneme,cehennem,Noun,11321
olabilirim,Unk,Unk,11320
kapat,kapatmak,Verb,11316
parça,parça,Noun,11306
mesela,meselâ,Adv,11300
cidden,cidden,Adv,11299
sırada,sıra,Noun,11281
veriyor,Unk,Unk,11279
kadınlar,kadın,Noun,11277
adın,ad,Noun,11276
kimseyi,kimse,Noun,11261
dua,dua,Noun,11229
amerikan,Amerikan,Adj,11224
gerekli,gerekli,Adj,11223
önceki,önce,Adj,11219
gittim,gitmek,Verb,11184
edeyim,E,Verb,11183
söylemiştin,söylemek,Verb,11113
isterdim,istemek,Verb,11112
yaklaşık,yaklaşık,Adj,11101
yapmayı,yapmak,Noun,11094
kara,kara,Adj,11094
olman,olmak,Noun,11081
dava,dav,Noun,11074
yüzbaşı,yüzbaşı,Noun,11067
yapabilir,Unk,Unk,11052
kendin,kendi,Pron,11052
yıllar,yıllamak,Verb,11046
gir,girmek,Verb,11044
kelime,Kelim,Noun,11037
sık,sık,Adj,11036
zeki,zeki,Adj,11035
karanlık,karanlık,Adj,11032
vakti,vakit,Noun,11025
yazık,yazık,Adv,11024
tanıyorum,tanımak,Verb,11020
alıyorum,Unk,Unk,11017
olacağız,Unk,Unk,11013
karım,kâr,Noun,10996
tebrikler,tebrik,Noun,10996
albay,albay,Noun,10985
bob,Bob,Noun,10979
başıma,baş,Noun,10963
saçmalık,saçmalık,Adj,10959
koy,koymak,Verb,10937
verdin,vermek,Verb,10895
unut,unutmak,Verb,10895
etmiş,etmek,Adj,10865
kaldım,kalmak,Verb,10844
yapıyorsunuz,Unk,Unk,10836
kutsal,kutsal,Adj,10834
yapıyoruz,Unk,Unk,10828
duyuyorum,Unk,Unk,10825
öldürdü,öldürmek,Verb,10803
ray,Ray,Noun,10799
ön,ön,Adj,10794
yaşam,yaşam,Noun,10793
hayatı,hayat,Noun,10775
kadının,kadı,Noun,10772
hikaye,hikâye,Noun,10766
un,un,Noun,10748
geriye,geri,Noun,10732
üst,üst,Adj,10723
söyleyeceğim,Unk,Unk,10721
alıyor,Unk,Unk,10709
isteyen,istemek,Adj,10698
birazdan,birazdan,Adv,10684
değer,değmek,Verb,10684
kimi,kimi,Det,10674
defol,defolmak,Verb,10672
şanslı,şans,Adj,10668
suçlu,suçlu,Adj,10649
tamamdır,tamam,Verb,10643
uh,Uh,Noun,10640
hoşuna,hoş,Noun,10613
satın,satmak,Verb,10608
saygı,saygı,Noun,10606
yapmadım,yapmak,Verb,10603
edelim,ede,Noun,10602
sizden,siz,Pron,10593
almış,almak,Adj,10591
hayatımı,hayat,Noun,10585
sürece,süre,Noun,10583
çift,çift,Adj,10579
olmayı,olmak,Noun,10577
çalışan,çalışmak,Adj,10562
çıkıp,çıkmak,Adv,10553
birinci,birinci,Num,10547
tony,Tony,Noun,10540
hediye,hediye,Noun,10523
İkinci,ikinci,Num,10514
kişisel,kişisel,Adj,10514
gördüğüm,görmek,Adj,10468
ettiğini,etmek,Noun,10465
ikna,ikna,Noun,10463
yolunu,yol,Noun,10439
mıyım,mı,Ques,10436
altın,altın,Adj,10435
farkında,fark,Noun,10426
endişelenme,endişelenmek,Verb,10426
ee,Unk,Unk,10405
annesi,Anne,Noun,10397
götür,götürmek,Verb,10388
gerekecek,gerekmek,Adj,10369
derece,derece,Adv,10362
söyleyin,Unk,Unk,10362
söyler,Söyler,Noun,10355
balık,balık,Noun,10318
ortak,ortak,Adj,10312
ilgisi,İlgi,Noun,10304
biliyorsunuz,bilemek,Verb,10303
dışı,dış,Noun,10296
hayatın,hayat,Noun,10274
bölüm,bölü,Noun,10266
yüce,yüce,Adj,10263
işleri,iş,Noun,10260
danny,Danny,Noun,10254
duruyor,durmak,Verb,10246
gitme,gitmek,Verb,10234
arabaya,araba,Noun,10225
deniz,de,Noun,10223
güvende,güve,Noun,10206
verme,vermek,Verb,10201
hanımefendi,hanımefendi,Noun,10195
seksi,seksi,Adj,10194
kalmadı,kalmak,Verb,10192
iyidir,iyi,Verb,10167
gideceğim,Unk,Unk,10159
Sarah,Sarah,Noun,10141
max,Max,Noun,10137
döndü,dönmek,Verb,10115
park,Park,Noun,10113
erkekler,erkek,Noun,10109
kalacak,Unk,Unk,10108
tehdit,tehdit,Noun,10097
elde,el,Noun,10090
olduğumuzu,olmak,Noun,10062
Jake,Jake,Noun,10053
arıyor,aramak,Verb,10044
korkarım,korkmak,Verb,10032
buralarda,bura,Noun,10031
çalıştım,çalışmak,Verb,10030
ayak,ayak,Noun,10028
pis,pis,Adj,10008
yardıma,Yard,Noun,9999
gitmiş,gitmek,Adj,9993
verecek,verecek,Noun,9991
sesi,se,Noun,9977
yaşamak,yaşamak,Noun,9963
yada,yâd,Noun,9963
yoldan,yol,Noun,9962
gücü,güç,Noun,9961
çıkmak,çıkmak,Noun,9960
İnsan,insan,Adj,9949
hoşçakal,hoşçakal,Interj,9948
polisi,Poli,Noun,9947
okula,okul,Noun,9928
yiyecek,yiyecek,Adj,9926
inanılmaz,inanılmaz,Adj,9921
arıyorum,aramak,Verb,9914
alacak,alacak,Noun,9894
kulak,kulak,Noun,9885
mantıklı,mantık,Adj,9885
şuraya,şura,Noun,9884
kafa,kafa,Noun,9877
bilmiyorsun,bilmek,Verb,9866
oyunu,oy,Noun,9865
Alex,Alex,Noun,9831
bildiğim,bilmek,Adj,9830
ayağa,Ayağ,Noun,9828
etmez,etmek,Verb,9826
önceden,önceden,Adv,9826
clark,Clark,Noun,9822
olurum,olur,Noun,9819
tarafta,taraf,Noun,9818
sol,sol,Adj,9816
kadını,kadı,Noun,9802
yaz,yazmak,Verb,9793
muydu,mu,Ques,9791
'da,da,Conj,9789
mal,mal,Noun,9776
dene,denemek,Verb,9768
teğmen,teğmen,Noun,9745
ortadan,Orta,Noun,9730
Bill,Bill,Noun,9729
yaptık,yapmak,Verb,9721
nesi,ne,Pron,9717
insanlara,insan,Noun,9709
geldiğinde,gelmek,Noun,9706
haline,hâl,Noun,9705
ikiniz,iki,Noun,9697
istersin,istemek,Verb,9693
zorundasın,zor,Verb,9686
Jim,Jim,Noun,9666
zamanlarda,zaman,Noun,9666
istediğimi,istemek,Noun,9654
giden,Gide,Noun,9646
gördünüz,görmek,Verb,9635
şanslar,şans,Noun,9627
açın,açmak,Verb,9587
test,test,Noun,9581
eee,Eee,Noun,9579
yaramaz,yaramaz,Adj,9571
degil,Unk,Unk,9563
korumak,korumak,Noun,9560
ediyoruz,Unk,Unk,9553
müthiş,müthiş,Adj,9542
henry,Henry,Noun,9530
ciddiyim,ciddi,Verb,9522
buydu,buymak,Verb,9513
dünyayı,Dünya,Noun,9502
destek,destek,Noun,9483
alt,alt,Adj,9479
kaza,kazmak,Verb,9478
yapabilirsin,Unk,Unk,9475
istediği,istemek,Adj,9474
olanları,Unk,Unk,9474
sorunu,soru,Noun,9472
yapman,yapmak,Noun,9469
yolda,yol,Noun,9467
mary,Mary,Noun,9462
sıradan,sıradan,Adj,9453
yanımda,yan,Noun,9441
vur,vurmak,Verb,9427
babanın,baba,Noun,9401
paris,Paris,Noun,9400
yoluna,yolunmak,Verb,9395
asker,asker,Adj,9379
yerden,yer,Noun,9375
sahi,sahi,Adv,9369
afedersiniz,Unk,Unk,9348
parmak,parmak,Adj,9346
aradı,aramak,Verb,9339
plan,plan,Noun,9334
nerde,Ner,Noun,9332
gibiydi,gibi,Verb,9325
gösteriyor,göstermek,Verb,9321
evin,ev,Noun,9313
kalsın,kalmak,Verb,9308
neredesin,nere,Verb,9287
olmadığı,olmak,Adj,9286
elimden,el,Noun,9275
yıldız,yıldız,Adj,9258
aşırı,aşırı,Adv,9242
edip,edip,Noun,9238
peder,peder,Noun,9236
edersin,eder,Verb,9203
adamla,ada,Noun,9203
sarhoş,sarhoş,Adv,9201
veririm,Unk,Unk,9200
muydun,mu,Ques,9200
edildi,Unk,Unk,9193
kapalı,kapalı,Adj,9186
gerekirse,Unk,Unk,9183
gemi,ge,Noun,9164
buradasın,bura,Verb,9163
önemi,önem,Noun,9160
hayvan,hayvan,Adj,9148
metre,metre,Noun,9145
kat,katmak,Verb,9140
sevdim,sevmek,Verb,9134
gelmiyor,gelmek,Verb,9124
çavuş,çavuş,Noun,9119
hani,hani,Adv,9118
orda,ora,Noun,9118
tedavi,tedavi,Noun,9113
sorunun,soru,Noun,9107
iğrenç,iğrenç,Adj,9107
sahte,sahte,Adj,9107
baştan,baştan,Adv,9097
istiyorlar,istemek,Verb,9081
grup,grup,Noun,9073
gözlerini,göz,Noun,9049
olabilirsin,Unk,Unk,9025
sürpriz,sürpriz,Noun,9020
yarısı,yarı,Noun,9006
bomba,Bomb,Noun,9006
öldürmeye,öldürmek,Verb,9003
sanmıştım,sanmak,Verb,8999
muyum,mu,Ques,8989
arkasında,arka,Noun,8983
çıkıyor,Unk,Unk,8975
ye,yemek,Verb,8965
türlü,türlü,Adj,8965
gitmeliyiz,gitmek,Verb,8964
sever,sever,Adj,8956
derin,derin,Adj,8949
olmam,olmak,Verb,8947
san,sanmak,Verb,8931
olduğunda,olmak,Noun,8919
söylemişti,söylemek,Verb,8916
ders,ders,Noun,8910
güzeldi,güzel,Verb,8909
johnny,Johnny,Noun,8903
başlıyor,başlamak,Verb,8893
edebilirim,Unk,Unk,8876
olduğunuzu,olmak,Noun,8870
inanıyorum,inanmak,Verb,8864
annemin,Anne,Noun,8853
arıyorsun,aramak,Verb,8849
bazıları,bazı,Pron,8845
konuşuyor,Unk,Unk,8844
kalmış,kalmak,Adj,8836
piç,piç,Noun,8821
başladım,başlamak,Verb,8802
başarılı,başarı,Adj,8802
konuşabilir,Unk,Unk,8797
oturup,oturmak,Adv,8771
koş,koşmak,Verb,8767
etmeyi,etmek,Noun,8767
geleni,gele,Noun,8752
ikimiz,iki,Noun,8749
elimizde,el,Noun,8745
günde,günde,Adv,8744
uçak,uçak,Noun,8743
getirin,getirmek,Verb,8740
tutun,tutmak,Verb,8733
uyan,uymak,Adj,8729
şeker,şeker,Adj,8727
nasıi,Unk,Unk,8721
miydin,mi,Ques,8718
rica,rica,Noun,8714
evli,evli,Adj,8704
yeşil,yeşil,Adj,8687
genelde,genelde,Adv,8681
alırım,Unk,Unk,8668
öylece,öyle,Adv,8652
adamları,adam,Noun,8648
anlamadım,anlamak,Verb,8646
bayağı,bayağı,Adv,8623
üzgün,üzgün,Adj,8620
buz,buz,Adj,8617
bekliyorum,beklemek,Verb,8612
elimde,el,Noun,8604
İsa,İsa,Noun,8587
olanı,Unk,Unk,8575
değerli,değerli,Adj,8573
arama,aramak,Verb,8566
zorundayız,zor,Verb,8564
daima,daima,Adv,8561
teki,tek,Noun,8559
çalış,çalışmak,Verb,8550
konuyu,konu,Noun,8547
ararım,aramak,Verb,8544
yatak,yatak,Noun,8543
buldu,bulmak,Verb,8543
şimdilik,şimdilik,Adv,8538
özgür,özgür,Adj,8532
hapse,hapis,Noun,8531
aramızda,ara,Noun,8511
akıllı,akıl,Adj,8505
olsam,olmak,Verb,8491
rüya,rüya,Noun,8491
olduklarını,olmak,Noun,8486
akşamlar,akşamlamak,Verb,8483
girdi,girmek,Verb,8483
mıyız,mı,Ques,8481
allah,Allah,Noun,8469
ziyaret,ziyaret,Noun,8466
gelmedi,gelmek,Verb,8466
yazıyor,yazmak,Verb,8466
profesör,profesör,Noun,8455
hamile,hamile,Adj,8436
geçiyor,geçmek,Verb,8434
giriş,girişmek,Verb,8417
richard,Richard,Noun,8410
etmeyin,etmek,Verb,8409
araya,aramak,Verb,8406
havaya,hava,Noun,8403
kaybettim,kaybetmek,Verb,8397
diğerleri,diğer,Noun,8380
korkuyorum,korkmak,Verb,8366
kadarıyla,Kadar,Noun,8355
dahil,dâhil,Adv,8353
değildim,değil,Verb,8345
kaldır,kaldırmak,Verb,8341
Chris,Chris,Noun,8336
gittiğini,gitmek,Noun,8302
zayıf,zayıf,Adj,8294
kafayı,kafa,Noun,8287
söylediler,söylemek,Verb,8287
derhal,derhâl,Adv,8284
söyleyecek,Unk,Unk,8283
çocukların,çocuk,Noun,8283
evinde,ev,Noun,8278
hiçbirşey,hiçbirşey,Noun,8276
mesele,mesel,Noun,8268
alayım,alay,Noun,8267
avukat,avukat,Noun,8267
insanın,İnsa,Noun,8265
doğal,doğal,Adj,8254
hazırım,hazır,Verb,8241
sandım,sanmak,Verb,8240
bilim,bili,Noun,8238
anlama,anlamak,Verb,8233
oğlu,oğul,Noun,8231
konuşmaya,konuşmak,Verb,8228
güney,güney,Adj,8225
ailesi,aile,Noun,8215
aldık,almak,Verb,8210
ailem,aile,Noun,8201
sonuna,son,Noun,8199
imkansız,imkân,Adj,8188
yemeğe,yemek,Noun,8167
los,Los,Noun,8150
şurada,şura,Noun,8139
aklıma,akıl,Noun,8136
söylemem,söylemek,Verb,8127
dokuz,dokuz,Num,8122
York,York,Noun,8108
kurtarmak,kurtarmak,Noun,8103
ölmek,ölmek,Noun,8102
dünyaya,Dünya,Noun,8101
bunlardan,bu,Pron,8091
düştü,düşmek,Verb,8090
com,Unk,Unk,8088
iyiydi,iyi,Verb,8085
Billy,Billy,Noun,8082
çalışma,çalışmak,Verb,8074
zamana,zaman,Noun,8073
Eric,Eric,Noun,8071
Nick,Nick,Noun,8068
demiştim,demek,Verb,8056
ileri,ileri,Adj,8056
odasında,oda,Noun,8050
geçmiş,geçmiş,Adj,8033
silahını,silâh,Noun,8027
dönmek,dönmek,Noun,8026
beyin,bey,Noun,8020
iptal,iptal,Noun,8018
kime,kim,Pron,7998
çekici,çekici,Adj,7998
şeytan,şeytan,Adj,7985
kuzey,kuzey,Adj,7973
çalışmak,çalışmak,Noun,7963
etrafta,etraf,Noun,7959
hedef,hedef,Noun,7953
majesteleri,majeste,Noun,7939
sayılmaz,saymak,Verb,7927
cep,cep,Noun,7923
İşin,iş,Noun,7915
jerry,Jerry,Noun,7913
askeri,askerî,Adj,7911
konuştum,konuşmak,Verb,7897
aradım,aramak,Verb,7889
mark,mark,Noun,7881
numaralı,numara,Adj,7878
fazlasını,fazla,Noun,7870
tanrı'nın,tanrı,Noun,7856
hizmet,hizmet,Noun,7855
saldırı,saldırı,Noun,7833
işten,iş,Noun,7831
önüne,ön,Noun,7826
hayatımın,hayat,Noun,7820
gelebilir,Unk,Unk,7818
olmasına,olmak,Noun,7815
aşağıda,aşağı,Noun,7813
chuck,Chuck,Noun,7813
domuz,do,Noun,7812
adil,adil,Adj,7811
öldürdün,öldürmek,Verb,7809
topu,top,Noun,7806
yaptığımı,yapmak,Noun,7792
diyeceğim,demek,Verb,7791
top,top,Adj,7791
süredir,süre,Verb,7781
söylemedim,söylemek,Verb,7781
memur,memur,Adj,7769
sor,sormak,Verb,7768
başlayalım,başlamak,Verb,7764
ismi,isim,Noun,7755
gibisin,gibi,Verb,7754
sevdiğim,sevmek,Adj,7751
başı,baş,Noun,7747
bahse,bahis,Noun,7744
şansı,şans,Noun,7743
deme,demek,Verb,7737
evden,ev,Noun,7725
söylediğim,söylemek,Adj,7721
söylemeye,söylemek,Verb,7718
can,can,Adj,7715
yapın,yapınmak,Verb,7712
bilmiyoruz,bilmek,Verb,7710
kenara,kenar,Noun,7708
İzin,iz,Noun,7704
charles,Charles,Noun,7704
will,Will,Noun,7704
alman,Alman,Noun,7696
not,not,Noun,7693
ışık,Işık,Noun,7693
kulağa,kulak,Noun,7693
istedin,istemek,Verb,7691
zevk,zevk,Noun,7670
kurban,kurban,Interj,7656
ettik,etmek,Verb,7654
başla,başlamak,Verb,7651
etmem,etmek,Verb,7651
zamanında,zamanında,Adv,7644
yüzünü,yüz,Noun,7643
gelmez,gelmek,Verb,7640
oturun,oturmak,Verb,7627
kızgın,kızgın,Adj,7625
mr,Mr,Noun,7618
girmek,girmek,Noun,7614
fbi,Unk,Unk,7609
çay,çay,Noun,7601
ederiz,eder,Verb,7601
yaşayan,Unk,Unk,7600
harekete,hareket,Noun,7591
çıkmış,çıkmak,Adj,7589
kardeşin,kardeş,Noun,7587
görmüş,görmek,Adj,7587
sırasında,sırasında,Adv,7575
hatırladın,hatırlamak,Verb,7572
saatte,saat,Noun,7572
angeles,Angeles,Noun,7571
bobby,Bobby,Noun,7565
sıkıcı,sıkıcı,Adj,7559
şerif,şerif,Adj,7557
şarap,şarap,Noun,7556
hallederim,halletmek,Verb,7554
bilgisayar,bilgisayar,Noun,7545
gideceğiz,Gide,Noun,7540
düzgün,düzgün,Adv,7537
kate,kat,Noun,7533
walter,Walter,Noun,7531
sağlam,sağlam,Adj,7528
hayir,Unk,Unk,7506
kahraman,kahraman,Adj,7498
hastaneye,hastane,Noun,7497
tamir,tamir,Noun,7495
resim,resim,Noun,7494
araştırma,araştırmak,Verb,7493
çılgın,çılgın,Adj,7491
nasılsınız,nasıl,Verb,7487
mektup,mektup,Noun,7483
olacaktır,Unk,Unk,7483
sevgilim,sevgili,Noun,7475
yabancı,yabancı,Adj,7469
olabileceğini,Unk,Unk,7457
yan,yan,Adv,7450
sayesinde,sayesinde,Adv,7441
çıkarın,çıkarmak,Verb,7438
andy,Andy,Noun,7434
zamandan,zaman,Noun,7427
polisler,polis,Noun,7424
kıçını,kıç,Noun,7390
ruh,ruh,Noun,7375
çıkan,Unk,Unk,7360
yarı,yarı,Adj,7360
yapayım,yapay,Verb,7352
ünlü,ün,Adj,7348
haberi,haber,Noun,7344
problem,problem,Adj,7341
işine,iş,Noun,7340
İnsanların,insan,Noun,7336
karısı,karı,Noun,7334
seçim,seçi,Noun,7333
kurşun,kurşun,Adj,7330
öldür,öldürmek,Verb,7330
kanıt,kanıt,Noun,7330
yakışıklı,yakışıklı,Adj,7328
savunma,savunmak,Verb,7327
İnanılmaz,inanılmaz,Adj,7322
başa,baş,Noun,7302
hatırlamıyorum,hatırlamak,Verb,7298
bıraktım,bırakmak,Verb,7297
tarafı,taraf,Noun,7289
uzakta,uzak,Noun,7288
geride,geri,Noun,7287
oynamak,oynamak,Noun,7284
işaret,işaret,Noun,7273
bakmak,bakmak,Noun,7267
rapor,rapor,Noun,7262
bağlantı,bağlantı,Noun,7260
söylemedin,söylemek,Verb,7257
meşgul,meşgul,Adj,7237
ikisi,iki,Noun,7237
başlıyoruz,başlamak,Verb,7234
birer,birer,Num,7233
kişinin,kişi,Noun,7231
fırsat,fırsat,Noun,7226
masum,masum,Adj,7223
karın,karmak,Verb,7220
sorumlu,sorumlu,Adj,7209
yana,yana,Postp,7190
izi,iz,Noun,7187
ters,ters,Adj,7184
gerekmiyor,gerekmek,Verb,7182
aklını,akıl,Noun,7173
göstermek,göstermek,Noun,7170
çıplak,çıplak,Adj,7164
geçiyorsun,geçmek,Verb,7161
bölge,bölge,Noun,7159
getirdi,getirmek,Verb,7152
kısmı,kısım,Noun,7151
eddie,Eddie,Noun,7147
olursun,olur,Verb,7146
fikrin,fikir,Noun,7145
tommy,Tommy,Noun,7142
binlerce,binlerce,Adj,7137
cinsel,cinsel,Adj,7129
girecek,Unk,Unk,7116
itiraf,itiraf,Noun,7116
der,demek,Verb,7106
başında,baş,Noun,7103
don,donmak,Verb,7101
çıkın,çıkı,Noun,7100
peşinde,peş,Noun,7100
bulmaya,bulmak,Verb,7095
babamı,baba,Noun,7095
Rachel,Rachel,Noun,7095
parasını,para,Noun,7091
kardeş,kardeş,Adj,7078
değiller,değillemek,Verb,7069
gelince,gelin,Noun,7068
oradaki,ora,Adj,7065
yapabiliriz,Unk,Unk,7062
diyelim,demek,Verb,7059
boktan,boktan,Adj,7057
nasıldı,nasıl,Verb,7049
ceset,ceset,Noun,7047
elinden,el,Noun,7041
dönüp,Unk,Unk,7033
kuş,kuş,Noun,7032
anlaştık,anlaşmak,Verb,7031
'e,e,Interj,7031
iyisini,iyi,Noun,7020
kocaman,kocaman,Adj,7019
yapacağımı,Unk,Unk,7015
biliyordu,bilemek,Verb,7011
dünyadaki,Dünya,Adj,7009
göremiyorum,Unk,Unk,7003
jane,Jane,Noun,7002
odasına,oda,Noun,6996
söylerim,Söyler,Noun,6989
olmuyor,olmak,Verb,6988
epey,epey,Adv,6985
veren,vere,Noun,6980
brian,Brian,Noun,6980
ettiğim,etmek,Adj,6978
larry,Larry,Noun,6978
kiminle,kim,Pron,6977
olmuştu,olmak,Verb,6963
etmiyor,etmek,Verb,6955
dönerim,döner,Noun,6954
birazcık,birazcık,Adv,6952
suyu,su,Noun,6947
yapmamız,yapmak,Noun,6944
bey,bey,Noun,6936
taş,taş,Adj,6933
öğle,öğle,Noun,6925
orta,orta,Adj,6920
bıraktı,bırakmak,Verb,6910
engel,engel,Noun,6909
yapmamı,yapmak,Noun,6905
yerlerde,yer,Noun,6902
çalışıyoruz,Unk,Unk,6901
yapamazsın,Unk,Unk,6896
sey,Unk,Unk,6892
claire,Clair,Noun,6891
girip,Unk,Unk,6887
hariç,hariç,Adv,6885
aşağıya,aşağı,Noun,6881
spor,spor,Adj,6871
bol,bol,Adj,6870
İmdat,imdat,Interj,6866
görüyorsun,Unk,Unk,6861
sınıf,sınıf,Noun,6859
odada,oda,Noun,6858
kitabı,kitap,Noun,6851
evlilik,evlilik,Noun,6845
nerden,Ner,Noun,6841
iyice,iyi,Adv,6840
sizce,Unk,Unk,6836
geleceğim,gelecek,Noun,6832
ortada,Orta,Noun,6830
emir,emir,Noun,6828
şükür,şükür,Noun,6823
uzay,uzay,Noun,6812
steve,Steve,Noun,6810
veremem,Unk,Unk,6808
edeceğiz,ede,Noun,6801
futbol,futbol,Noun,6799
kilo,kilo,Noun,6795
adında,ad,Noun,6784
william,William,Noun,6776
özledim,özlemek,Verb,6775
ayrı,ayrı,Adj,6775
filmi,film,Noun,6767
robert,Robert,Noun,6765
yüzde,yüz,Noun,6763
ediyorlar,Unk,Unk,6757
hangisi,hangi,Pron,6756
birbirimize,birbiri,Pron,6739
numarası,numara,Noun,6733
çalışıyordum,Unk,Unk,6732
üzüldüm,üzülmek,Verb,6732
te,Te,Noun,6731
hmm,Hmm,Interj,6725
'te,Te,Noun,6722
bakıyorum,Unk,Unk,6713
sır,sımak,Verb,6713
yukarıda,yukarı,Noun,6711
dokunma,dokunmak,Verb,6708
kör,kör,Adj,6708
buradayız,bura,Verb,6704
yaparsın,Unk,Unk,6704
verdiği,vermek,Adj,6700
İnan,inanmak,Verb,6698
canını,Can,Noun,6696
değilse,değil,Verb,6693
konusu,konu,Noun,6693
yağmur,yağmur,Noun,6678
yat,yatmak,Verb,6674
çıkış,çıkışmak,Verb,6663
İstediğin,istemek,Adj,6655
odası,oda,Noun,6654
enerji,enerji,Noun,6654
ihtiyaç,ihtiyaç,Noun,6649
amca,amca,Interj,6649
öğrendim,öğrenmek,Verb,6644
düşman,düşman,Adj,6638
sistemi,sistem,Noun,6637
